route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
1286,WEEKDAY,trip_1286_50,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_51,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_52,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_53,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_54,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_55,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_56,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_57,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_58,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_59,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_60,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_61,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_62,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_63,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_64,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_65,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_66,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_67,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_68,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_69,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_70,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_71,Bhandara Dongar,1,shape_1286
1286,WEEKDAY,trip_1286_72,Bhandara Dongar,1,shape_1286
1295,WEEKDAY,trip_1295_0,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_1,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_2,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_3,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_4,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_5,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_6,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_7,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_8,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_9,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_10,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_11,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_12,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_13,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_14,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_15,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_16,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_17,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_18,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_19,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_20,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_21,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_22,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_23,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_24,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_25,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_26,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_27,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_28,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_29,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_30,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_31,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_32,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_33,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_34,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_35,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_36,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_37,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_38,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_39,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_40,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_41,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_42,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_43,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_44,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_45,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_46,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_47,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_48,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_49,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_50,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_51,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_52,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_53,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_54,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_55,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_56,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_57,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_58,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_59,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_60,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_61,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_62,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_63,Pune Station Moledina Stand,0,shape_1295
1141,WEEKDAY,trip_1141_0,Hadapsar Gadital,1,shape_1141
1295,WEEKDAY,trip_1295_64,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_65,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_66,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_67,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_68,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_69,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_70,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_71,Pune Station Moledina Stand,0,shape_1295
1295,WEEKDAY,trip_1295_72,Pune Station Moledina Stand,0,shape_1295
1141,WEEKDAY,trip_1141_1,Hadapsar Gadital,1,shape_1141
1141,WEEKDAY,trip_1141_2,Hadapsar Gadital,1,shape_1141
1141,WEEKDAY,trip_1141_3,Hadapsar Gadital,1,shape_1141
1288,WEEKDAY,trip_1288_0,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_1,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_0,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_2,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_3,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_4,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_5,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_6,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_7,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_8,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_9,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_10,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_11,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_12,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_13,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_14,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_15,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_16,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_17,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_18,Bhandara Dongar,1,shape_1288
1144,WEEKDAY,trip_1144_0,Pune Station Moledina Stand,0,shape_1144
1288,WEEKDAY,trip_1288_19,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_20,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_21,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_22,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_23,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_24,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_25,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_26,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_27,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_28,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_29,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_30,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_31,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_32,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_33,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_34,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_35,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_36,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_37,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_38,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_39,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_40,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_41,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_42,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_43,Bhandara Dongar,1,shape_1288
1288,WEEKDAY,trip_1288_44,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_1,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_45,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_2,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_46,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_3,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_47,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_4,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_48,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_5,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_49,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_6,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_50,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_7,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_51,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_8,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_52,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_9,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_53,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_10,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_54,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_11,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_55,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_12,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_56,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_13,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_1,Pune Station Moledina Stand,0,shape_1144
1288,WEEKDAY,trip_1288_57,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_14,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_2,Pune Station Moledina Stand,0,shape_1144
1288,WEEKDAY,trip_1288_58,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_15,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_3,Pune Station Moledina Stand,0,shape_1144
1288,WEEKDAY,trip_1288_59,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_16,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_4,Pune Station Moledina Stand,0,shape_1144
1288,WEEKDAY,trip_1288_60,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_17,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_5,Pune Station Moledina Stand,0,shape_1144
1288,WEEKDAY,trip_1288_61,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_18,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_6,Pune Station Moledina Stand,0,shape_1144
1288,WEEKDAY,trip_1288_62,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_19,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_7,Pune Station Moledina Stand,0,shape_1144
1288,WEEKDAY,trip_1288_63,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_20,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_8,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_21,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_64,Bhandara Dongar,1,shape_1288
1144,WEEKDAY,trip_1144_9,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_22,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_65,Bhandara Dongar,1,shape_1288
1144,WEEKDAY,trip_1144_10,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_23,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_66,Bhandara Dongar,1,shape_1288
1144,WEEKDAY,trip_1144_11,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_24,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_67,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_25,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_12,Pune Station Moledina Stand,0,shape_1144
1288,WEEKDAY,trip_1288_68,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_26,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_13,Pune Station Moledina Stand,0,shape_1144
1288,WEEKDAY,trip_1288_69,Bhandara Dongar,1,shape_1288
1144,WEEKDAY,trip_1144_14,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_27,Pimpri Road,0,shape_1287
1288,WEEKDAY,trip_1288_70,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_28,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_15,Pune Station Moledina Stand,0,shape_1144
1288,WEEKDAY,trip_1288_71,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_29,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_16,Pune Station Moledina Stand,0,shape_1144
1288,WEEKDAY,trip_1288_72,Bhandara Dongar,1,shape_1288
1287,WEEKDAY,trip_1287_30,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_17,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_31,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_18,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_32,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_19,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_33,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_20,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_34,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_21,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_35,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_22,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_36,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_23,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_37,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_24,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_38,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_25,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_39,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_26,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_40,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_27,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_41,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_28,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_42,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_29,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_43,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_30,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_44,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_31,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_45,Pimpri Road,0,shape_1287
1144,WEEKDAY,trip_1144_32,Pune Station Moledina Stand,0,shape_1144
1287,WEEKDAY,trip_1287_46,Pimpri Road,0,shape_1287
