stop_id,stop_name,stop_lat,stop_lon
6060,Moi Phata,18.6826,73.819397
6062,Jadhavwadi Phata Chikhali,18.681101,73.829498
6063,Laxmi Chowk Shivroad,18.680099,73.834297
6064,Borate Vasti Chikhali Road,18.679651,73.837799
6065,Modern College Moshi,18.679501,73.841301
6066,Anant Nagar,18.679399,73.844803
6067,Nageshwar Vidyalay Phata,18.679199,73.848396
4533,Deccan Corner,18.5131,73.840401
5815,Ajmera Masulkar Colony,18.633801,73.805801
5816,O Sector Masulkar Colony,18.633339,73.809547
6182,Inam Aali,18.631599,73.6791
7110,Bhamchandra Vidhyalay Vasuli,18.794201,73.767197
7111,Das Company,18.792681,73.768692
7166,Vasuli Phata,18.7873,73.771599
7428,Bhomboli Phata,18.786837,73.776421
7429,Philips Company Vasoli Road,18.783388,73.776939
7430,Marshal Company Savardari,18.780001,73.776604
7431,Air Liquide Company,18.771521,73.775497
7432,Savardari Phata,18.766199,73.774902
7433,Bridgestone Company,18.7637,73.7752
7434,Hyndai Corner,18.7596,73.776398
7435,Hyndai Gate,18.7572,73.776199
7436,Hyndai Chowk,18.7547,73.776604
7437,Ksh Company,18.7523,73.780098
7438,Dsv Company,18.750999,73.782303
6183,Chandkhed,18.6472,73.651001
6184,Bob International School,18.6415,73.657501
6185,Vasundhara Wear House,18.637899,73.662498
6186,Pachane Phata,18.6353,73.668098
6187,Bhagwant Lawns,18.632099,73.672401
6217,Lic,18.662001,73.781303
6250,Sspms Collage Pune,18.530199,73.865898
6251,Tadiwala Road,18.5298,73.873001
1747,Pune Station Sassoon Road,18.527201,73.873001
7449,Yamuna Nagar Corner,18.664558,73.786652
6218,Rupee Nagar Corner,18.668591,73.785637
7452,Tower Line,18.672232,73.786613
6220,Huma Bekari,18.675396,73.787415
7454,Ganesh Nagar Talawade Road,18.678717,73.787735
6222,Pandurang Krupa Hotel,18.682302,73.788254
6223,Jyotiba Nagar Talawade Road / Jyotiba Nagar,18.686001,73.789001
6224,National Vajan Kata,18.689199,73.790497
6225,Fujitsu Company,18.706486,73.79126
6226,Indrayani Pul Talawade Road,18.712299,73.797699
6227,Jambkar Vasti,18.715818,73.797226
6228,Subhashwadi,18.722601,73.796097
6229,Mahindra Company Gate Number 3,18.7253,73.795799
6230,Mahindra Company Gate Number 1,18.7279,73.796997
7465,Radha Swami Satsang,18.73267,73.799133
6233,Y Junction Mhada Colony,18.7623,73.810699
6234,Tathastu Sai Park,18.7651,73.810898
6235,Bhangrevasti,18.7691,73.810898
7122,Ambethan Gaon,18.7817,73.818604
7123,Zilla Parishad Shala Ambethan Gaon,18.780899,73.821503
7124,Padwal Vasti,18.7792,73.825401
7125,Mahindra Cif Company,18.778099,73.827698
7126,Davane Mala Phata,18.777599,73.8312
7127,Shramsaphalya Society,18.7785,73.833603
7128,Shri Jyotiba Mandir Biradwadi,18.777901,73.836502
7130,Om Medical,18.770901,73.846802
7131,Davadmala,18.770327,73.847656
7134,Zilla Parishad School Chitraimla,18.7679,73.853104
7135,Shivam Residency,18.765499,73.857597
7136,Bhimashankar Colony,18.763901,73.860397
6647,Tajne Mala Phata,18.6455,73.880699
6648,Tajne Mala,18.645201,73.884903
6649,Sarandh Society Kaljewadi,18.6465,73.890503
6650,Kaljewadi,18.648199,73.894096
6651,Gandharva Park,18.6474,73.897797
6652,Kalje Nagar,18.648199,73.901299
6653,Kotval Wadi,18.649099,73.904297
6654,Patole Vasti,18.6514,73.905098
6655,Wagheshwar Vidyalaya,18.652901,73.906799
9281,Laxmi Mata Chowk Charholi,18.6535,73.912582
9282,Tanish Society,18.65144,73.91571
9283,Ganesh Chowk Charholi,18.648983,73.920387
9284,Charholigaon Burde Vasti,18.647818,73.92527
8199,Malwadi Thakarwadi Road,18.437693,73.698875
8202,Warje Malwadi,18.4807,73.806
6484,Ganesh Mandir- Pimple Saudagar,18.600573,73.793846
6475,Vishvashanti Colony Pk Chowk,18.598047,73.79882
6261,Tadiwala Road,18.529699,73.872902
6262,Sspms Collage Pune,18.530001,73.866203
6265,Shivajipark Sambhaji Nagar,18.664101,73.798798
6266,Bhavani Mata Mandir Linkroad,18.662901,73.7985
6267,Manapa Davakhana Sambhaji Nagar,18.6616,73.800903
6268,Bajaj School,18.6598,73.7985
6269,Sambhaji Nagar,18.6595,73.795502
6322,Waghere Heights,18.609501,73.802498
6323,Nanekarpark,18.606501,73.801498
614,Dhayareshwar Mandir,18.4424,73.812599
615,Chavan Shala,18.4424,73.8144
616,Shivshankar Mitra Mandal Chowk,18.443199,73.815804
106603,Parvati Jalshuddhikaran Kendra,18.498192,73.84124
6270,Krishnanagar,18.671778,73.789711
6271,Shivarkar Chowk Krishnanagar,18.67042,73.789688
6272,Mhetrevasti Krishnanagar,18.67041,73.790527
6273,Mahadev Temple Krishnanagar,18.669689,73.793922
6274,Anganwadi Chowk,18.670179,73.796989
7302,Aajanta Nagar,18.6628,73.789299
6292,Kalewadi Phata,18.6045,73.778
6378,Taljai Pathar,18.4685,73.847099
6379,Hatti Chowk,18.468399,73.852203
6380,Sambhaji Nagar Chowk Dhankawadi,18.468,73.853798
106660,Lokmanya Nagar,18.505466,73.844704
6321,Pimprigaon,18.6119,73.804497
6415,Akurdi Railway Station Magil Baju,18.647909,73.763893
6416,Guruvdara Bijlinagar,18.645599,73.766899
6417,Bijlinagar,18.644279,73.769173
6418,Bijli Nagar Morya Nagari,18.6429,73.772797
6419,Power House Chinchwade Nagar,18.641199,73.773804
6420,Ruston Colony,18.6364,73.777397
6421,Chaitanya Sabhagruh,18.633699,73.779602
6422,Chaphekar Chowk Vetal Nagar,18.630886,73.781075
7674,Gangaramwadi Circul,18.584303,73.693687
7676,Emcure Hinjawadi Road,18.596811,73.712486
6276,Newale Chowk,18.6644,73.807198
6277,Vaishnavi Calection,18.6632,73.8069
6278,Shivtej Nagar Chowk,18.662901,73.807899
6279,Shani Mandir Shahu Nagar,18.6607,73.8078
6280,Bahirwade Kridangan,18.657303,73.807587
6281,Ganesh Mandir Shahu Nagar,18.655565,73.810814
6951,Yamuna Nagar,18.667475,73.786263
6468,Moi Phata,18.682199,73.818497
7812,Sinhgad,18.379721,73.768196
7813,Tilakbaug,18.394588,73.766777
7846,Mandharewadi,18.39514,73.766853
7816,Sinhgad Hotel,18.401501,73.768501
7817,Krushnai Water Park,18.407362,73.767868
7851,Donajegaon Phata,18.412384,73.766586
7852,Hp Petrol Pump Sinhagad Road,18.414383,73.762749
7853,Gorhe Budruk Shala,18.419121,73.757317
7856,Sant Dharmaji Samadhi,18.425606,73.753853
7824,Kondhana Hotal,18.428154,73.755806
7826,Khadakwasla Smashan Bhumi,18.441299,73.771896
7827,Khadakwasla Dharan Corner,18.442951,73.766113
7828,Kondhwagate Colony Number 10,18.4484,73.762001
6472,Shivar Chowk,18.596212,73.789276
6485,Kunal Icon Society,18.594999,73.788696
6486,Rose Land Nisarg Nirmiti Society,18.594,73.7911
6487,Rose Icon Society,18.593035,73.800079
6488,Treasure Island Society,18.594292,73.802147
6489,J K Gurukul,18.595903,73.80217
7016,Chakan S T Stand,18.754555,73.860588
7017,Vishal Garden,18.7514,73.864899
7018,Medankar Wadi Phata,18.75,73.867996
7019,Kadachi Wadi,18.748501,73.874802
7020,Ganesh Nagar Shikarapur Road,18.747,73.880203
7021,Ashirwad Bungalow Chakan Road,18.746,73.883102
7022,Mungshe Vasti,18.744101,73.886902
7023,Rashe Phata,18.742701,73.893898
106731,Sangam Collection Tulsi Park,18.742367,73.895729
7024,Matoshree Park,18.7414,73.901497
7025,Jare Lonce,18.740801,73.904999
7026,Inden Gas Company Chakan Road,18.740299,73.907097
7027,Pingle Vasti Shikhrapur Road,18.737801,73.9142
7028,Kalus Phata,18.737,73.916603
7029,Vasantraj Mangal Karyalay,18.7365,73.918098
7030,Bhosegaon,18.735201,73.920998
7031,Vadgaon Phata Shikrapur Road,18.734501,73.9235
6998,Sambhaji Nagar Shikrapur Road,18.7341,73.928299
7032,Datta Nagar Shikrapur Road,18.7339,73.933998
7033,Shree Ram Nursery,18.7342,73.939003
7034,Shelgaon Phata,18.73465,73.943253
7036,Sondkar Petrol Pump,18.714001,74.055099
7037,Jagtap Pimple Phata,18.71138,74.062462
7038,Javahar Vidhyalay,18.708099,74.071999
7039,Bharat Gas Phata,18.707001,74.075104
7040,Essar Petrol Pump,18.704901,74.081001
7041,Nand Kishor Lawns,18.703199,74.085701
7042,Radhe Radhe Petrol Pump,18.700701,74.093498
7043,Jategaon Phata,18.700199,74.096199
7044,Mandhare Vasti,18.6971,74.111198
7045,Khedkar Vasti,18.6964,74.114403
7046,Tolnaka,18.6945,74.123001
6496,Pawar Vasti Chikhali,18.6693,73.815201
6497,Bhosale Petrol Pump Chikhli,18.662264,73.813332
6498,Rto Chikhali / Purna Nagar,18.658566,73.812454
6499,Shahu Nagar,18.656008,73.811447
6500,Ayukta Bungalow Pimpri,18.6437,73.807503
6501,Pimpri Court,18.637274,73.804848
6502,Pimpri Court,18.637278,73.804695
6503,Midc Pimpri,18.640699,73.806702
6504,Ayukta Bungalow Pimpri,18.6446,73.807503
6505,Shahu Nagar,18.655809,73.811539
6506,Rto Chikhali,18.6583,73.812202
6507,Bhosale Petrol Pump,18.662262,73.813057
6508,Pawar Vasti Chikhali,18.663401,73.814201
6513,Kudalwadi Corner,18.670601,73.815399
6514,Kudalwadi,18.673599,73.815903
6515,Jadhavwadi Phata Kudalwadi Road,18.681299,73.817299
578,Sutar Vasti,18.5686,73.750801
7220,Insurance Company Balewadi,18.570499,73.765602
6548,Sant Tukaram Maharaj Society Dehugaon,18.722439,73.775963
6551,Bhairavanath Chowk Dehugaon,18.724442,73.769226
6552,Dehugaon,18.720604,73.765991
6554,Krushnkunj Society,18.713264,73.763412
6557,Zendemala,18.702873,73.759987
6559,Tukaram Park,18.698393,73.75766
6562,Ashok Nagar Dehu,18.686754,73.748032
8883,Ankush Chowk,18.667,73.775803
8884,Aazad Chowk Manapa Davakhana,18.6688,73.776604
8885,Kalbhor Gotha,18.668055,73.779091
8886,Sanjay Hotel,18.669399,73.780403
8887,Mahadev Mandir Rupeenagar,18.670401,73.780998
8877,Hemraj Telar,18.672199,73.781502
8888,Gosavi Hospital,18.6735,73.781799
8889,Vande Mataram Chowk,18.674999,73.781998
8890,Dharjai Mandri,18.675852,73.782181
8891,Rupee Nagar,18.6766,73.782303
7774,Mukbadhir Shikshan Kendr,18.519699,73.8302
6661,Wagheshwar Vidyalaya,18.6527,73.9067
6662,Patole Vasti,18.6513,73.905197
6663,Kotval Wadi,18.648899,73.904404
6664,Kalje Nagar,18.648001,73.901398
6665,Ghandi Park,18.647301,73.897598
6666,Kaljewadi,18.6481,73.894096
6667,Tajne Mala,18.6451,73.885101
6668,Tajne Mala Phata,18.645399,73.880699
106481,Rose Land  Nisarg Nirmiti Society,18.59683,73.794403
4527,Magzine,18.632999,73.875099
6842,Urse Gaon Vasudev Aashram,18.704201,73.634804
6843,Gram Panchayat Urse Gaon,18.704599,73.637901
6844,Padmavati Mandir Urse,18.704201,73.640503
6845,Chhatrapati Sambhaji Maharaj Chowk Urse,18.704201,73.641502
6846,Phenolex Pvt. Ltd. Urse,18.7071,73.6437
6847,K.K. Nag Pvt. Ltd.,18.710699,73.646599
6848,Dhamale Petrol Pump Urse Khind,18.7166,73.648003
6849,Mount Vista Society,18.726299,73.651199
6703,Grampanchayat Sangwade,18.652128,73.707993
6704,Glory English Medium School Sangwade,18.652201,73.708702
6705,Tukai Mata Mandir Sangwade,18.6497,73.709602
6706,Vitbhatti Jambe,18.648701,73.711304
6707,Ranba Vasti,18.647257,73.713974
6708,Em Company,18.645428,73.716156
6709,Prajapita Brahmakumari Ishwari Vidyalaya Jambe,18.643745,73.719322
6710,Jambe Chowk,18.642649,73.722527
6711,Jambe,18.6409,73.721901
6712,Nere Phata,18.6388,73.721901
6713,Gaikwad Vasti Jambhe Road,18.6367,73.725098
6714,Rasikwadi,18.6362,73.730797
6715,Malwadi Jambe Road,18.635586,73.733307
6716,Vijay Nagar Jambe Road,18.634199,73.733803
6717,Tajne Vasti,18.632057,73.733376
6721,Kate Corner,18.6215,73.733002
6722,Kate Vasti Punavale,18.620899,73.736298
6723,Pune Ville Township,18.6248,73.737602
6724,Pandhare Vasti,18.627501,73.738297
6725,Bhondve Estate,18.631201,73.741402
6744,Punawale Phata  / Punawale Pul,18.638613,73.750214
6727,Bharat Petrol Pump Jambe Road,18.63983,73.738373
7648,Bharat Petrol Pump Ravet,18.640352,73.738762
6731,Punawale,18.638165,73.744804
6732,Budhvihar Punavale,18.639,73.757896
6735,Balaji College,18.6266,73.756203
6736,Pawar Vasti Jambhe Road,18.624901,73.7575
6738,Londhe Vasti,18.619499,73.762001
8027,Ranjane Khamgaon,18.337299,73.689003
8028,Laygude Farm,18.342699,73.691803
8029,Darvatkar Poltri Farm,18.3445,73.694
8030,Sahyadri Poltri Farm,18.347799,73.695297
8031,Ambed Phata,18.352699,73.700104
8032,Revnnath Poltri Farm,18.355499,73.702499
8033,Zambre Vasti,18.362101,73.705704
8034,Mogarwadi Phata,18.368999,73.708702
8035,Vasvewadi Phata,18.369301,73.7089
8036,Navnath Mandir,18.3755,73.713501
8037,Kharmari,18.3778,73.714104
8038,Thopte Wadi,18.381901,73.712502
8039,Rutuban Farm,18.388,73.709396
8040,Khatape Wadi,18.3901,73.705002
7980,Malkhed,18.391899,73.702103
7981,Ventri Biology,18.394501,73.708504
7982,Naik Ovhal,18.3941,73.713898
7983,Shantiban,18.4011,73.721802
7984,Mahatma Gandhi School,18.396601,73.723999
7985,Manerwadi Phata,18.3965,73.727097
7986,Khanapur,18.3993,73.732803
7987,Zilla Parishad Shala Khanapur,18.4011,73.734398
7988,Bhalchandra Collage,18.4028,73.737801
7989,Matalwadi Khanapur,18.4035,73.742599
8024,Zalnewadi,18.405478,73.748505
7991,Gorhe Khurd,18.405899,73.751602
7992,Poultry Farm Venkteshwara,18.406799,73.756302
7993,Paygude Wadi,18.407301,73.760399
7994,Surajya Residency,18.4098,73.764297
7874,Gorhe Budruk Shala,18.418312,73.757545
7876,Khadakwaslagaon,18.440599,73.776703
6740,Dairy Farm Tathawade,18.620165,73.76123
6768,Balaji College,18.626801,73.755699
6745,Budhvihar Punavale,18.639,73.747902
6746,Jambe Chowk,18.642502,73.722527
6747,Vitbhatti Jambe,18.643248,73.709579
6748,Tukai Mata Mandir Sangwade,18.636509,73.700836
6749,Glory English Medium School Sangwade,18.63549,73.717438
6750,Grampanchayat Sangwade,18.652195,73.708244
7794,Sanaswadi Nandoshi,18.4195,73.802902
7797,Farshi Company Nandoshi Road,18.433001,73.795898
7798,Hagawane Vasti,18.4354,73.795403
7799,Hagawne Padal,18.439075,73.792648
7800,Malwadi Kirkatwadi,18.4387,73.793297
7801,Kirkatwadi,18.440577,73.790947
7802,Laxmi Nagar,18.441589,73.790352
7647,Ravet Fata,18.647661,73.735672
7649,Lotus Business School,18.634781,73.740936
7650,Punavale Phata,18.631907,73.74205
7651,Sai Cng Pump,18.628454,73.743309
7653,Jspm Collage Punavale,18.620031,73.746635
7654,Dy Patil College Tathwade,18.614582,73.748924
6751,Ranba Vasti,18.6469,73.7145
6752,Em Company,18.6457,73.715897
6753,Prajapita Brahmakumari Ishwari Vidyalaya Jambe,18.6437,73.7192
6674,Jambe,18.641098,73.722046
6675,Nere Phata,18.636801,73.727898
6754,Gaikwad Vasti Jambhe Road,18.6366,73.7295
6677,Rasikwadi,18.635876,73.732697
6678,Malwadi Jambe Road,18.634062,73.733727
6755,Vijay Nagar,18.633499,73.733597
6680,Tajne Vasti,18.632299,73.733276
6681,Koyte Vasti,18.630899,73.737396
6757,Somani Residency,18.624352,73.732826
6758,Kate Corner,18.621799,73.7314
6759,Kate Vasti Punavale,18.621099,73.736702
6760,Pune Ville Township,18.6252,73.737801
6761,Pandhare Vasti,18.629,73.7397
6762,Bhondve Estate,18.6313,73.741699
6682,Punawale Pul,18.634701,73.740997
6686,Punawale Phata,18.638819,73.750328
6765,Dairy Farm / Dairy Farm Raghunandan Mangal Karyalay,18.621075,73.760719
6766,Londhe Vasti,18.619387,73.761879
7207,Dairy Farm Ravet Road / Dairy Farm Raghunandan Mangal Karyalay,18.620958,73.76059
6687,Punawale Pul,18.634199,73.740601
7790,Patil Nagar Bavadhan,18.522097,73.769554
7791,Vinode Nagar Vakad,18.601068,73.740845
7782,Suskhind Phata By Pass Highway,18.548445,73.773422
7208,Toyota Showroom Tathwade,18.625601,73.750801
7209,Matoshree Medical Tathwade,18.622601,73.747498
7210,Jspm College Tathawade,18.6189,73.746803
7211,Dy Patil College Tathwade,18.614599,73.748497
7212,Indira College Tathwade,18.608,73.7509
6777,Shaskiya Vasatigruha,18.6528,73.8433
6834,Shashkiy Vishram Gruh Bhosari /  Sant Nagar,18.647499,73.845703
6780,Shrikrushna Nagari,18.6406,73.8452
7083,Sahara Sweet Mart,18.637362,73.844528
7099,Rakesh Sweet Bhosari Road,18.635002,73.843918
6783,Indrayani Nagar,18.635401,73.840698
7086,Swami Samarth Vidyalaya Bhosari,18.632389,73.840378
6785,Vaishnavi Mata Mandir,18.635853,73.844406
6786,Union Bank Indrayani Nagar / Union Bank Bhosari,18.634424,73.846329
2005,Link Road,18.5404,73.784897
2006,Shiv Nagar,18.5382,73.784203
2007,Sutarwadi Pashan,18.540001,73.779999
6039,Prashant Society,18.661959,73.794289
6042,Spine Road Chowk,18.6675,73.797096
6043,Shivtej Nagar,18.6665,73.800499
6821,Sarunkhe Empire Society,18.665001,73.807899
6822,Ganesh Pride Society,18.663073,73.814888
6823,Tata Indica Gate,18.662544,73.818985
6824,Jadhav Sarkar Chowk,18.662201,73.823402
6825,Rajmata Jijau Chowk,18.6595,73.827202
6826,Kranti Chowk Corner,18.658701,73.827904
6827,Tulsi Landmark Society,18.657499,73.8293
6828,Navkar Society,18.6565,73.830498
6829,Sardar Vallabhbhai Patel Chowk,18.6539,73.833702
6830,Badminton Hall,18.652201,73.836304
6797,Priyanka Sahakari Gruh Sanstha,18.6527,73.839996
6798,Sevadharma Hospital,18.6549,73.839996
6799,Sant Nagar Rto Office,18.655552,73.843605
6832,Sant Sai Chowk,18.6504,73.845398
6833,Santnagar Bhosari,18.6485,73.845596
6836,Tirupati Chowk,18.6509,73.861198
6837,Nm Engineering Society,18.6507,73.865501
6838,Yashobhoomi Heights,18.6507,73.871201
6839,Ravikiran Society,18.6521,73.876297
6840,Rkl Galaxy School,18.6537,73.880501
6841,Alkapuram Society,18.6542,73.881897
6863,Castle Park,18.7001,73.655197
6872,Greenspan Agrotech Company,18.701,73.650803
6861,Di Supreme Industries,18.701401,73.647003
6860,Klt Automotive Ltd.,18.703199,73.6436
6859,Urse Gaon,18.703817,73.642609
6873,Gram Panchayat Ursegaon,18.70471,73.638359
6857,Vasudev Aashram Ursegaon,18.704111,73.634888
6850,Mount Vista Society,18.7264,73.651299
6851,Dhamale Petrol Pump Urse Khind,18.7166,73.648201
6852,K.K. Nag Pvt. Ltd.,18.710699,73.646698
6853,Phenolex Pvt. Ltd. Urse,18.7071,73.643799
6854,Chhatrapati Sambhaji Maharaj Chowk Urse,18.7041,73.641502
6855,Padmavati Mandir Urse,18.7041,73.640404
6856,Gram Panchayat Urse Gaon,18.7047,73.638702
572,Mhalunge Corner,18.569401,73.7649
573,Mhalunge Stadium Gate,18.571234,73.760643
574,Shitala Devi Nagar,18.5723,73.758598
575,Surymukhi Ganesh Mandir,18.573328,73.756905
576,Mhalungegaon,18.5746,73.755402
577,Shahid Sopan Padalenagar,18.573601,73.755096
579,Hotel Vithai,18.568399,73.747398
580,Green Hill Colony,18.568062,73.744957
581,Waghjainagar Mhalunge,18.566099,73.7397
582,River Hills Society,18.565399,73.737
583,Bajirao Padale Chowk Mhalunge,18.5646,73.735603
5370,Jambhulwadi,18.4284,73.838303
5371,Jambhulakar Vasti,18.431801,73.8423
5372,Pimplekar Vasti,18.4331,73.844002
5373,Datta Mandir Jambhulwadi Road,18.435801,73.845497
5374,Lipane Vasti,18.438601,73.846703
3492,Maruti Mandir Wes,18.524599,73.986702
3493,Annasaheb Magar Vidyalay,18.526199,73.990196
3494,Manjari Khurd,18.527901,73.990997
3495,Mayuresh Automobiles,18.538,73.989899
3496,Sairatna Hotel,18.5397,73.989799
3497,Chintamani Society Manjri Road,18.542101,73.990097
8303,Railway Crossing,18.493401,74.1754
8304,Zilla Parishad Shala Sahajpur,18.4951,74.176003
8305,Omkar Hospital Sahajpur,18.497299,74.1772
8306,Grampanchayat Karyalay Sahajpur,18.498501,74.177498
8307,Pingle Vasti Sahajpur,18.504801,74.177902
8308,Perfect Company,18.508499,74.179497
8309,Hodek Company,18.509199,74.179901
8310,Gits Company,18.511101,74.181198
8311,Fleet Guard Company,18.5126,74.183296
8312,Vaishnavi Devi Dairy,18.5158,74.1875
8313,Beverage Food Company,18.5173,74.196602
8314,Borate Vasti Nandur,18.5179,74.197197
8315,Zilla Parishad Shala Nandur,18.521099,74.197304
8316,Gaikwad Vasti Nandur Gaon,18.526899,74.199898
8317,Pawar Agro Resort,18.529499,74.205803
8318,Dahitane Fata,18.5378,74.213997
3750,Khamgaon,18.542299,74.218903
3749,Jilha Parishad Shala Khamgaon,18.541933,74.220108
3748,Ganeshnagar/Bhalshing Wasti,18.542101,74.221199
3747,New English School,18.5417,74.222198
6920,Kaspate Chowk,18.589701,73.778503
6921,Savitribai Phule Udyan,18.592112,73.782738
6922,Savitribai Phule Udyan,18.591936,73.782562
6884,Midc Phata Chakan Road,18.754601,73.806
6888,Poona Pressing Company,18.742468,73.785698
6889,Khalumbre,18.7416,73.777298
6890,Sai Niwas Khalumbre,18.7423,73.774002
6891,Sadumbre Gaon,18.742201,73.7687
4984,Shivaji Vidyalaya Paud,18.527599,73.612503
6903,Vishal Nagar Corner,18.588301,73.7798
6907,D Y Patil Science College,18.62075,73.822403
6925,Maruti Mandir Wagholi Road,18.585899,73.968903
6926,Pune Public School,18.5849,73.972198
8762,Dsk Ranwara,18.5207,73.776703
8763,Suryadatta College,18.521,73.773804
8764,Omkar Garden Chowk,18.519199,73.769699
8765,Baltuka Corner,18.513599,73.770103
8766,Kothari Toyoto Showroom,18.51152,73.772514
8767,Laxmi Datta Chowk,18.511499,73.775101
8768,Lmd Chowk,18.511101,73.777199
8769,Trimurti Chowk,18.511299,73.780098
8770,Petrol Pump Bavdhan Road,18.511299,73.781601
6930,Lohegaon Phata,18.583,73.9795
6931,Pune Public School,18.584801,73.973099
6932,Maruti Mandir Wagholi Road,18.585899,73.969002
6933,Suyog School,18.586901,73.965302
6934,Jakat Naka Dhanori Road,18.597099,73.907303
106584,Symbiosis College Kivale,18.659826,73.719009
106585,Shivshakti Chowk Kivale,18.657509,73.721695
106586,Galande Estate Ravet,18.64917,73.73835
106587,Bhondve Lawns Ravet,18.647039,73.739258
106588,Yeshwantnagar Ravet,18.645409,73.739723
106589,Primary School Ravet,18.643578,73.744293
106590,Mahadev Chowk Ravet,18.64669,73.742912
106591,Ranjan Heights,18.649204,73.743301
106592,Aditya Vivaz Society,18.6506,73.743591
106593,Pcoe College,18.649174,73.745262
106594,Muktai Nagar,18.652147,73.74762
6020,Mauli Park Ravet,18.654699,73.753304
106595,Trimurti Apartment Ganeshnagar,18.656088,73.754013
106596,Rajalakshmi Chowk Ravet,18.658442,73.755119
6029,Iskon Temple Ravet,18.653913,73.755661
106597,Karmakshetra Housing Society,18.653248,73.7575
106598,Mangalkal Society,18.652201,73.758949
1017,Hotel Rajwada,18.641001,73.7565
1018,Petrol Pump Walhekarwadi,18.637383,73.75914
1020,Aaher Garden,18.634001,73.764801
106489,Mahindra Company Gate 1,18.739899,73.806458
106491,Skoda Gate 1 Corner,18.745054,73.814636
106492,Skoda Gate 2,18.741859,73.818031
106493,Dongre Vasti,18.742306,73.824028
106494,Karbhari Properties,18.743652,73.829269
106495,L&L Products,18.7416,73.83342
106460,Mercedes Chowk,18.738831,73.839035
106496,Bajaj Alliance Chowk,18.736444,73.843353
106497,Sanya Company,18.734081,73.844673
106498,Pratik Lodge,18.729601,73.852402
8349,Rmd College,18.489799,73.791801
7451,Rupee Nagar Corner,18.66791,73.786064
7455,Pandurang Krupa Hotel,18.679794,73.788055
7443,Fujitsu Company,18.706238,73.790611
7466,Endurance Systems Chakan Mahalunge,18.740679,73.806831
7467,Singama Chowk,18.742163,73.80648
7482,Hp Chowk Manchar Road,18.746239,73.7883
7469,Dsv Company,18.749725,73.784721
7484,Ksh Company,18.7519,73.780403
7485,Hyndai Chowk,18.754601,73.776398
7473,Hyndai Corner,18.759899,73.776192
7475,Savardari Phata,18.76605,73.77475
7476,Air Liquide Company,18.771109,73.775299
7477,Marshal Company Savardari,18.778368,73.776489
7478,Bhomboli Phata /  Bhamboligaoan Phata,18.786739,73.776405
7479,Vasuli Phata,18.787386,73.771507
7427,Omega Engineering Pvt Ltd Vasuli,18.798025,73.768059
7426,Padwal Vasti Vasuli,18.80463,73.769264
7425,Wanjir Vasti,18.801819,73.768738
7424,Limbu Shelu Fata,18.806492,73.767166
7423,Askhed Khurd Fata,18.806841,73.765732
7422,Nanacha Dhaba Askhede,18.807299,73.76326
7421,Limbhore Vasti Thakarwadi,18.80864,73.758728
7420,Thakerwadi,18.808752,73.753143
7419,Thopatwadi,18.808212,73.749634
7418,Thakar Vasti Karanj Vihire,18.811352,73.744225
7417,Talshet Karanj Vihire,18.816359,73.734482
7416,Hp Petrol Pump Karanj Vihire,18.818922,73.729057
7415,Zilla Parishad Shala Karanj Vihire,18.821762,73.723976
7414,Karanj Vihire,18.821125,73.724579
6283,C K Goal School,18.6436,73.800499
6284,Auto Cluster,18.6388,73.801003
6285,Link Road Empire Estate,18.629101,73.793701
6286,Vijay Nagar Kalewadi,18.623199,73.791702
6287,Jyotiba Garden,18.620007,73.789284
6288,Adarsh Nagar,18.6173,73.787399
6953,Rahul Petrol Pump,18.861498,73.891327
6954,Zilla Parishad Shal Thigalsthal,18.858646,73.889206
6959,Kanda Lasun Sanshodhan Kendra,18.843771,73.881882
6974,Bhosari Terminal,18.624249,73.851646
1748,Pune Station Sassoon Road,18.527,73.872803
6312,Sambhaji Chowk Aakurdi,18.649054,73.77076
5868,Jiveshwar Society,18.644688,73.772797
5869,Shakuntala Society,18.6448,73.776299
5870,Ganga Nagar Pradhikaran,18.6472,73.776497
5871,Trimurti Hall,18.6495,73.775902
5873,Lokmanya Hospital Pradhikaran,18.655199,73.773697
5874,Sindhu Nagar A Ward Office,18.6558,73.770103
5875,Big India,18.657101,73.765099
7303,Yamuna Nagar,18.66403,73.786888
6982,Tolnaka,18.694401,74.123001
6983,Khedkar Vasti,18.696301,74.114502
6984,Mandhare Vasti,18.6971,74.110901
6985,Jategaon Phata,18.700001,74.096603
6986,Radhe Radhe Petrol Pump,18.7006,74.093498
6987,Nand Kishor Lawns,18.7033,74.0858
6988,Essar Petrol Pump,18.7048,74.0811
6989,Bharat Gas Phata,18.707001,74.074799
6990,Javahar Vidhyalay,18.7082,74.071404
6991,Jagtap Pimple Phata,18.711201,74.062698
6992,Sondkar Petrol Pump,18.7138,74.055397
6995,Shelgaon Phata,18.734566,73.943176
6996,Shree Ram Nursery,18.7342,73.939201
6997,Datta Nagar Shikrapur Road,18.733801,73.934196
6999,Vadgaon Phata Shikrapur Road,18.7344,73.923698
7000,Bhosegaon,18.7353,73.920303
7001,Vasantraj Mangal Karyalay,18.7365,73.917999
7002,Kalus Phata,18.736799,73.916901
7003,Pingle Vasti Shikhrapur Road,18.7377,73.914299
7004,Inden Gas Company Chakan Road,18.740101,73.907303
7005,Jare Lonce,18.7407,73.905098
7006,Matoshree Park,18.741301,73.901703
7007,Rashe Phata,18.742599,73.893898
